IssuedDate,Year,Month,Day,DailyNumFines,NumPaidFines,TotalFineAmount,AvgPaidFine,MinTemp,RainPrecip,SnowPrecip,Wind,CO,CO_LEVEL,NO2,NO2_LEVEL,O3,O3_LEVEL,PM10,PM10_LEVEL,PM25,PM25_LEVEL,NA_Correction,Tues,Wed,Thurs,Fri,Sat,Sun,AQI,AQI_LEVEL
2021-08-17,2021,8,Tuesday,27,11.0,675,61.36363636363637,19.5,0.6,0.0,15.0,0.5,Good,17.1,Good,0.056,Moderate,34.42622950819672,Good,23.8,Moderate,True,1,0,0,0,0,0,76,Moderate
2021-08-18,2021,8,Wednesday,7,6.0,400,66.66666666666667,15.1,35.7,0.0,12.4,0.8,Good,12.0,Good,0.045,Good,51.0,Good,41.5,Unhealthy for Sensitive Groups,False,0,1,0,0,0,0,116,Unhealthy for Sensitive Groups
2021-08-19,2021,8,Thursday,13,4.0,300,75.0,11.7,17.6,0.0,9.4,0.9,Good,16.54669117647059,Good,0.0573260869565217,Moderate,39.0,Good,32.0,Moderate,True,0,0,1,0,0,0,93,Moderate
2021-08-20,2021,8,Friday,7,4.0,300,75.0,9.4,0.0,0.0,7.1,0.3,Good,9.7,Good,0.058,Moderate,23.0,Good,14.8,Moderate,False,0,0,0,1,0,0,61,Moderate
2021-08-23,2021,8,Monday,18,4.0,175,43.75,16.4,0.0,0.0,12.3,0.1,Good,14.0,Good,0.057,Moderate,12.0,Good,5.0,Good,False,0,0,0,0,0,0,58,Moderate
2021-08-24,2021,8,Tuesday,7,4.0,405,101.25,16.3,0.0,0.0,12.3,0.2,Good,6.6,Good,0.061,Moderate,17.0,Good,8.6,Good,False,1,0,0,0,0,0,71,Moderate
2021-08-25,2021,8,Wednesday,7,2.0,85,42.5,16.7,0.0,0.0,15.4,0.2,Good,16.4,Good,0.05,Good,22.0,Good,9.5,Good,False,0,1,0,0,0,0,46,Good
2021-08-26,2021,8,Thursday,22,13.0,655,50.38461538461539,17.0,0.0,0.0,12.7,0.2,Good,11.8,Good,0.059,Moderate,27.0,Good,11.8,Good,False,0,0,1,0,0,0,64,Moderate
2021-08-27,2021,8,Friday,3,3.0,350,116.66666666666669,14.4,0.0,0.0,8.6,0.3,Good,14.4,Good,0.067,Moderate,48.0,Good,24.2,Moderate,False,0,0,0,1,0,0,90,Moderate
2021-08-30,2021,8,Monday,101,9.0,570,63.333333333333336,16.4,0.0,0.0,7.7,0.3,Good,15.8,Good,0.057,Moderate,36.0,Good,26.9,Moderate,False,0,0,0,0,0,0,82,Moderate
2021-08-31,2021,8,Tuesday,150,39.0,2445,62.69230769230769,18.1,0.0,0.0,16.6,0.3,Good,17.8,Good,0.054,Good,26.0,Good,10.0,Good,False,1,0,0,0,0,0,50,Good
2021-09-01,2021,9,Wednesday,73,26.0,1615,62.11538461538461,17.0,0.1,0.0,8.9,0.2,Good,10.3,Good,0.048,Good,22.0,Good,11.3,Good,False,0,1,0,0,0,0,47,Good
2021-09-02,2021,9,Thursday,80,13.0,795,61.15384615384615,13.9,0.0,0.0,12.8,0.3,Good,18.6,Good,0.057,Moderate,31.0,Good,11.0,Good,False,0,0,1,0,0,0,58,Moderate
2021-09-03,2021,9,Friday,98,12.0,835,69.58333333333333,15.5,0.0,0.0,11.0,0.3,Good,18.0,Good,0.062,Moderate,30.0,Good,11.4,Good,False,0,0,0,1,0,0,74,Moderate
2021-09-05,2021,9,Sunday,84,77.0,4240,55.06493506493506,13.8,0.0,0.0,8.3,0.4,Good,9.6,Good,0.063,Moderate,26.0,Good,12.0,Good,False,0,0,0,0,0,1,77,Moderate
2021-09-07,2021,9,Tuesday,44,28.0,1540,55.0,15.7,0.0,0.0,10.5,0.4,Good,18.8,Good,0.065,Moderate,45.0,Good,18.5,Moderate,False,1,0,0,0,0,0,84,Moderate
2021-09-08,2021,9,Wednesday,32,23.0,1135,49.34782608695652,15.1,0.0,0.0,6.6,0.4,Good,15.1,Good,0.071,Unhealthy for Sensitive Groups,47.0,Good,18.3,Moderate,False,0,1,0,0,0,0,101,Unhealthy for Sensitive Groups
2021-09-09,2021,9,Thursday,53,46.0,2398,52.130434782608695,15.9,0.0,0.0,6.7,0.4,Good,11.4,Good,0.056,Moderate,37.0,Good,13.5,Moderate,False,0,0,1,0,0,0,54,Moderate
2021-09-10,2021,9,Friday,50,42.0,1895,45.11904761904762,19.0,0.0,0.0,12.2,0.3,Good,8.6,Good,0.053,Good,30.0,Good,10.6,Good,False,0,0,0,1,0,0,49,Good
2021-09-12,2021,9,Sunday,60,54.0,2790,51.66666666666666,15.9,0.0,0.0,13.5,0.2,Good,6.8,Good,0.048,Good,12.0,Good,4.3,Good,False,0,0,0,0,0,1,44,Good
2021-09-13,2021,9,Monday,33,20.0,1050,52.5,17.2,0.0,0.0,10.7,0.3,Good,11.7,Good,0.056,Moderate,22.0,Good,5.7,Good,False,0,0,0,0,0,0,54,Moderate
2021-09-14,2021,9,Tuesday,67,60.0,3410,56.833333333333336,13.9,0.0,0.0,10.3,0.3,Good,19.57876447876448,Good,0.067,Moderate,30.0,Good,7.754365079365079,Good,True,1,0,0,0,0,0,90,Moderate
2021-09-15,2021,9,Wednesday,78,60.0,3324,55.4,13.0,0.0,0.0,12.7,0.4,Good,18.3,Good,0.058,Moderate,28.0,Good,9.3,Good,False,0,1,0,0,0,0,61,Moderate
2021-09-16,2021,9,Thursday,79,58.0,3105,53.53448275862069,15.1,0.0,0.0,13.6,0.4,Good,21.3,Good,0.057,Moderate,24.0,Good,7.7,Good,False,0,0,1,0,0,0,58,Moderate
2021-09-17,2021,9,Friday,20,19.0,1190,62.63157894736842,13.0,0.0,0.0,10.2,0.3,Good,15.4,Good,0.055,Moderate,25.0,Good,8.5,Good,False,0,0,0,1,0,0,51,Moderate
2021-09-19,2021,9,Sunday,66,55.0,3435,62.45454545454545,11.2,1.0,0.0,25.2,0.2,Good,8.6,Good,0.045,Good,30.0,Good,6.5,Good,False,0,0,0,0,0,1,42,Good
2021-09-20,2021,9,Monday,52,42.0,2130,50.71428571428572,6.4,0.0,0.0,12.6,0.2,Good,8.6,Good,0.043,Good,8.0,Good,2.1,Good,False,0,0,0,0,0,0,40,Good
2021-09-21,2021,9,Tuesday,57,40.0,2483,62.075,5.2,0.0,0.0,8.6,0.3,Good,14.4,Good,0.047,Good,15.0,Good,3.6,Good,False,1,0,0,0,0,0,44,Good
2021-09-22,2021,9,Wednesday,70,59.0,3480,58.983050847457626,8.5,0.0,0.0,5.9,0.4,Good,19.3,Good,0.045,Good,17.0,Good,3.7,Good,False,0,1,0,0,0,0,42,Good
2021-09-23,2021,9,Thursday,139,100.0,5700,57.0,11.0,0.5,0.0,11.2,0.4,Good,15.0,Good,0.049,Good,27.0,Good,6.3,Good,False,0,0,1,0,0,0,45,Good
2021-09-24,2021,9,Friday,52,49.0,2465,50.30612244897959,9.3,0.0,0.0,6.9,0.4,Good,16.5,Good,0.055,Moderate,32.0,Good,9.8,Good,False,0,0,0,1,0,0,51,Moderate
2021-09-25,2021,9,Saturday,4,4.0,425,106.25,10.9,0.0,0.0,6.9,0.4,Good,12.2,Good,0.05,Good,25.0,Good,8.2,Good,False,0,0,0,0,1,0,46,Good
2021-09-26,2021,9,Sunday,89,78.0,4760,61.02564102564103,13.0,0.0,0.0,6.2,0.4,Good,11.5,Good,0.052,Good,21.0,Good,7.2,Good,False,0,0,0,0,0,1,48,Good
2021-09-27,2021,9,Monday,64,50.0,2635,52.7,13.2,0.0,0.0,6.2,0.5,Good,17.6,Good,0.045,Good,37.0,Good,10.2,Good,False,0,0,0,0,0,0,42,Good
2021-09-28,2021,9,Tuesday,95,83.0,4507,54.30120481927711,10.6,4.6,0.0,19.1,0.5,Good,20.6,Good,0.041,Good,61.0,Moderate,10.6,Good,False,1,0,0,0,0,0,54,Moderate
2021-09-29,2021,9,Wednesday,83,72.0,3720,51.66666666666666,7.8,0.3,0.0,13.4,0.4,Good,21.5,Good,0.038,Good,16.0,Good,5.0,Good,False,0,1,0,0,0,0,35,Good
2021-09-30,2021,9,Thursday,106,87.0,5048,58.02298850574713,5.4,0.0,0.0,12.2,0.4,Good,16.6,Good,0.041,Good,19.0,Good,4.5,Good,False,0,0,1,0,0,0,38,Good
2021-10-01,2021,10,Friday,55,49.0,2598,53.02040816326531,6.5,0.0,0.0,8.0,0.4,Good,15.7,Good,0.047,Good,23.0,Good,5.8,Good,False,0,0,0,1,0,0,44,Good
2021-10-04,2021,10,Monday,56,31.0,1715,55.32258064516129,9.2,0.0,0.0,8.6,0.5,Good,18.5,Good,0.043,Good,20.0,Good,7.7,Good,False,0,0,0,0,0,0,40,Good
2021-10-05,2021,10,Tuesday,20,18.0,1065,59.16666666666666,12.1,2.2,0.0,9.8,0.5,Good,18.3,Good,0.036,Good,19.0,Good,5.1,Good,False,1,0,0,0,0,0,33,Good
2021-10-06,2021,10,Wednesday,43,32.0,1748,54.625,12.5,3.6,0.0,6.6,0.4,Good,13.8,Good,0.039,Good,6.0,Good,2.7,Good,False,0,1,0,0,0,0,36,Good
2021-10-07,2021,10,Thursday,17,10.0,605,60.5,10.1,0.5,0.0,10.2,0.4,Good,12.7,Good,0.037,Good,8.0,Good,3.1,Good,False,0,0,1,0,0,0,34,Good
2021-10-08,2021,10,Friday,47,33.0,2025,61.36363636363637,10.4,9.2,0.0,10.4,0.5,Good,21.3,Good,0.034,Good,7.0,Good,2.6,Good,False,0,0,0,1,0,0,31,Good
2021-10-10,2021,10,Sunday,50,45.0,2660,59.11111111111112,5.7,1.1,0.0,8.6,0.4,Good,9.9,Good,0.039,Good,7.0,Good,5.0,Good,False,0,0,0,0,0,1,36,Good
2021-10-11,2021,10,Monday,117,60.0,3970,66.16666666666667,4.9,6.9,0.21,12.0,0.5,Good,19.3,Good,0.038,Good,9.0,Good,4.8,Good,False,0,0,0,0,0,0,35,Good
2021-10-13,2021,10,Wednesday,54,43.0,2580,60.0,-1.5,0.0,4.83,6.8,0.4,Good,12.5,Good,0.034,Good,4.0,Good,2.0,Good,False,0,1,0,0,0,0,31,Good
2021-10-14,2021,10,Thursday,25,20.0,1105,55.25,-5.0,0.0,2.66,11.2,0.4,Good,9.1,Good,0.037,Good,4.0,Good,1.7,Good,False,0,0,1,0,0,0,34,Good
2021-10-15,2021,10,Friday,66,57.0,2956,51.85964912280702,-6.3,0.0,0.0,8.3,0.5,Good,20.6,Good,0.038,Good,6.0,Good,2.1,Good,False,0,0,0,1,0,0,35,Good
2021-10-17,2021,10,Sunday,97,87.0,5180,59.54022988505747,2.5,0.0,0.0,14.2,0.6,Good,12.3,Good,0.043,Good,7.0,Good,3.0,Good,False,0,0,0,0,0,1,40,Good
2021-10-18,2021,10,Monday,57,53.0,2777,52.39622641509434,4.4,6.9,1.47,12.2,0.6,Good,17.2,Good,0.046,Good,12.0,Good,3.7,Good,False,0,0,0,0,0,0,43,Good
2021-10-19,2021,10,Tuesday,60,51.0,2745,53.8235294117647,0.8,0.6,12.95,8.3,0.5,Good,14.0,Good,0.034,Good,3.0,Good,1.4,Good,False,1,0,0,0,0,0,31,Good
2021-10-20,2021,10,Wednesday,80,61.0,3426,56.16393442622951,-0.5,0.0,0.0,10.6,0.6,Good,19.7,Good,0.037,Good,9.0,Good,3.3,Good,False,0,1,0,0,0,0,34,Good
2021-10-21,2021,10,Thursday,68,54.0,2955,54.72222222222222,1.4,0.0,0.0,6.6,0.6,Good,25.5,Good,0.036,Good,15.0,Good,4.7,Good,False,0,0,1,0,0,0,33,Good
2021-10-22,2021,10,Friday,65,47.0,2312,49.191489361702125,2.7,0.0,0.0,16.0,0.6,Good,20.2,Good,0.041,Good,13.0,Good,3.4,Good,False,0,0,0,1,0,0,38,Good
2021-10-24,2021,10,Sunday,13,6.0,320,53.333333333333336,2.7,0.2,0.0,14.8,0.6,Good,11.2,Good,0.034,Good,6.0,Good,3.5,Good,False,0,0,0,0,0,1,31,Good
2021-10-25,2021,10,Monday,88,78.0,4313,55.2948717948718,5.5,5.6,0.21,16.8,0.5,Good,16.2,Good,0.041,Good,19.0,Good,3.1,Good,False,0,0,0,0,0,0,38,Good
2021-10-26,2021,10,Tuesday,85,71.0,3733,52.57746478873239,0.3,1.5,5.39,12.2,0.1,Good,11.8,Good,0.033,Good,3.0,Good,5.364598540145986,Good,True,1,0,0,0,0,0,31,Good
2021-10-27,2021,10,Wednesday,55,45.0,2505,55.66666666666666,0.6,0.0,0.0,5.9,0.2,Good,12.9,Good,0.033,Good,5.0,Good,2.0,Good,False,0,1,0,0,0,0,31,Good
2021-10-28,2021,10,Thursday,17,12.0,535,44.583333333333336,2.9,0.0,0.0,7.4,0.2,Good,21.0,Good,0.028,Good,12.0,Good,4.1,Good,False,0,0,1,0,0,0,26,Good
2021-10-29,2021,10,Friday,21,17.0,793,46.64705882352941,1.5,0.0,0.0,5.6,0.3,Good,26.6,Good,0.022,Good,18.0,Good,5.8,Good,False,0,0,0,1,0,0,25,Good
2021-10-31,2021,10,Sunday,48,41.0,2530,61.707317073170735,7.0,0.1,0.0,8.6,0.3,Good,13.2,Good,0.037,Good,8.0,Good,3.2,Good,False,0,0,0,0,0,1,34,Good
2021-11-01,2021,11,Monday,136,112.0,6471,57.77678571428572,8.0,0.7,0.0,5.2,0.4,Good,27.8,Good,0.033,Good,18.0,Good,4.3,Good,False,0,0,0,0,0,0,31,Good
2021-11-02,2021,11,Tuesday,40,30.0,1745,58.16666666666666,4.8,8.8,0.0,7.3,0.4,Good,17.3,Good,0.032,Good,6.0,Good,2.4,Good,False,1,0,0,0,0,0,30,Good
2021-11-03,2021,11,Wednesday,77,69.0,3965,57.46376811594203,3.8,0.0,0.0,5.4,0.3,Good,21.5,Good,0.025,Good,11.0,Good,3.6,Good,False,0,1,0,0,0,0,23,Good
2021-11-04,2021,11,Thursday,7,4.0,165,41.25,3.5,0.0,0.0,6.2,0.3,Good,28.6,Good,0.034,Good,11.0,Good,3.2,Good,False,0,0,1,0,0,0,31,Good
2021-11-05,2021,11,Friday,37,36.0,1680,46.66666666666666,4.8,0.0,0.0,10.1,0.3,Good,26.9,Good,0.026,Good,20.0,Good,4.5,Good,False,0,0,0,1,0,0,25,Good
2021-11-06,2021,11,Saturday,6,3.0,225,75.0,7.8,0.0,0.0,10.8,0.3,Good,22.4,Good,0.044,Good,11.0,Good,3.1,Good,False,0,0,0,0,1,0,41,Good
2021-11-07,2021,11,Sunday,37,32.0,1860,58.125,4.3,0.0,0.0,7.4,0.2,Good,11.9,Good,0.035,Good,8.0,Good,6.554216867469879,Good,True,0,0,0,0,0,1,32,Good
2021-11-08,2021,11,Monday,41,33.0,1915,58.03030303030303,4.0,0.0,0.0,8.2,0.4,Good,28.2,Good,0.026,Good,21.0,Good,6.554216867469879,Good,True,0,0,0,0,0,0,27,Good
2021-11-09,2021,11,Tuesday,39,29.0,1551,53.48275862068966,5.3,5.8,1.05,8.7,0.4,Good,24.7,Good,0.036,Good,10.0,Good,4.3,Good,False,1,0,0,0,0,0,33,Good
2021-11-10,2021,11,Wednesday,65,57.0,2817,49.42105263157895,4.3,0.7,0.0,7.8,0.2,Good,16.9,Good,0.04,Good,7.0,Good,3.1,Good,False,0,1,0,0,0,0,37,Good
2021-11-11,2021,11,Thursday,32,22.0,1225,55.68181818181818,1.1,0.0,0.0,5.9,0.4,Good,32.0,Good,0.025,Good,17.0,Good,6.2,Good,False,0,0,1,0,0,0,30,Good
2021-11-12,2021,11,Friday,10,7.0,430,61.42857142857143,3.2,0.0,0.0,6.6,0.4,Good,22.3,Good,0.027,Good,12.0,Good,4.7,Good,False,0,0,0,1,0,0,25,Good
2021-11-14,2021,11,Sunday,26,2.0,175,87.5,4.5,0.0,0.0,7.2,0.4,Good,18.4,Good,0.021,Good,9.0,Good,4.2,Good,False,0,0,0,0,0,1,19,Good
2021-11-15,2021,11,Monday,103,85.0,5050,59.41176470588236,5.5,0.0,0.0,6.3,0.4,Good,25.6,Good,0.026,Good,20.0,Good,3.9,Good,False,0,0,0,0,0,0,24,Good
2021-11-16,2021,11,Tuesday,99,80.0,4743,59.2875,5.2,0.2,0.0,10.2,0.3,Good,9.9,Good,0.036,Good,12.0,Good,1.6,Good,False,1,0,0,0,0,0,33,Good
2021-11-17,2021,11,Wednesday,39,34.0,1975,58.088235294117645,-2.0,0.0,0.0,7.0,0.4,Good,30.0,Good,0.03,Good,16.0,Good,4.0,Good,False,0,1,0,0,0,0,28,Good
2021-11-18,2021,11,Thursday,29,20.0,1080,54.0,-2.0,0.0,0.0,6.2,0.7,Good,38.3,Good,0.02,Good,35.0,Good,8.3,Good,False,0,0,1,0,0,0,36,Good
2021-11-19,2021,11,Friday,77,60.0,3251,54.18333333333333,4.3,0.1,0.07,6.1,0.8,Good,35.1,Good,0.009,Good,47.0,Good,11.8,Good,False,0,0,0,1,0,0,49,Good
2021-11-21,2021,11,Sunday,66,58.0,3730,64.3103448275862,-1.4,0.0,0.0,6.8,0.4,Good,19.8,Good,0.027,Good,9.0,Good,6.1,Good,False,0,0,0,0,0,1,25,Good
2021-11-22,2021,11,Monday,81,70.0,4120,58.85714285714285,-1.6,0.0,0.0,5.7,0.5,Good,28.7,Good,0.019,Good,20.0,Good,7.7,Good,False,0,0,0,0,0,0,32,Good
2021-11-23,2021,11,Tuesday,82,60.0,3295,54.91666666666666,1.0,0.0,0.0,10.5,0.5,Good,26.9,Good,0.037,Good,12.0,Good,4.4,Good,False,1,0,0,0,0,0,34,Good
2021-11-24,2021,11,Wednesday,2,1.0,75,75.0,-2.4,0.0,0.07,11.6,0.3,Good,19.0,Good,0.034,Good,6.0,Good,2.2,Good,False,0,1,0,0,0,0,31,Good
2021-11-27,2021,11,Saturday,1,1.0,50,50.0,-0.2,0.0,0.0,5.5,0.6,Good,29.2,Good,0.018,Good,21.0,Good,10.8,Good,False,0,0,0,0,1,0,45,Good
2021-11-28,2021,11,Sunday,3,3.0,300,100.0,1.0,0.0,0.0,5.4,0.6,Good,24.6,Good,0.022,Good,15.0,Good,9.1,Good,False,0,0,0,0,0,1,38,Good
2021-11-29,2021,11,Monday,117,96.0,5059,52.69791666666666,2.8,0.0,0.0,6.8,0.6,Good,37.2,Good,0.016,Good,21.95689655172414,Good,9.3,Good,True,0,0,0,0,0,0,39,Good
2021-11-30,2021,11,Tuesday,70,58.0,3280,56.55172413793103,0.7,0.0,0.0,5.9,0.7,Good,34.3,Good,0.01,Good,42.0,Good,14.4,Moderate,False,1,0,0,0,0,0,56,Moderate
2021-12-01,2021,12,Wednesday,73,66.0,4013,60.80303030303031,2.5,0.0,0.0,6.9,0.6,Good,36.5,Good,0.015,Good,34.0,Good,12.8,Moderate,False,0,1,0,0,0,0,52,Moderate
2021-12-02,2021,12,Thursday,58,46.0,2540,55.21739130434783,2.7,0.0,0.0,5.0,0.7,Good,30.8,Good,0.016,Good,32.0,Good,10.4,Good,False,0,0,1,0,0,0,43,Good
2021-12-03,2021,12,Friday,62,49.0,2685,54.795918367346935,2.1,0.0,0.0,6.9,0.7,Good,30.9,Good,0.013,Good,35.0,Good,12.6,Moderate,False,0,0,0,1,0,0,52,Moderate
2021-12-05,2021,12,Sunday,79,71.0,4350,61.267605633802816,3.1,0.0,0.0,9.1,0.7,Good,24.8,Good,0.031,Good,18.0,Good,6.8,Good,False,0,0,0,0,0,1,29,Good
2021-12-06,2021,12,Monday,104,88.0,5545,63.01136363636363,0.7,0.0,0.0,7.0,0.9,Good,38.5,Good,0.01,Good,49.0,Good,9.2,Good,False,0,0,0,0,0,0,45,Good
2021-12-07,2021,12,Tuesday,59,47.0,2915,62.02127659574468,1.7,0.0,0.0,7.0,1.0,Good,35.0,Good,0.027,Good,40.0,Good,10.0,Good,False,1,0,0,0,0,0,42,Good
2021-12-08,2021,12,Wednesday,18,17.0,1055,62.05882352941177,0.2,1.7,3.01,7.7,0.7,Good,27.6,Good,0.032,Good,16.0,Good,3.9,Good,False,0,1,0,0,0,0,30,Good
2021-12-09,2021,12,Thursday,14,8.0,495,61.875,-0.9,1.3,17.15,8.9,0.5,Good,21.9,Good,0.036,Good,3.0,Good,1.8,Good,False,0,0,1,0,0,0,33,Good
2021-12-10,2021,12,Friday,11,6.0,280,46.66666666666666,-11.0,0.0,0.91,8.7,0.4,Good,16.0,Good,0.034,Good,5.0,Good,2.2,Good,False,0,0,0,1,0,0,31,Good
2021-12-13,2021,12,Monday,68,53.0,3188,60.15094339622642,-2.9,0.0,0.0,17.6,0.7,Good,33.0,Good,0.034,Good,20.0,Good,5.3,Good,False,0,0,0,0,0,0,31,Good
2021-12-14,2021,12,Tuesday,23,15.0,910,60.66666666666666,1.3,1.0,3.92,17.1,0.6,Good,10.0,Good,0.045,Good,6.0,Good,1.6,Good,False,1,0,0,0,0,0,42,Good
2021-12-15,2021,12,Wednesday,57,43.0,2320,53.95348837209303,-9.3,0.0,7.49,15.0,0.2,Good,13.9,Good,0.038,Good,4.0,Good,1.1,Good,False,0,1,0,0,0,0,35,Good
2021-12-16,2021,12,Thursday,75,50.0,2608,52.16,-8.6,0.0,4.13,9.0,0.3,Good,19.7,Good,0.043,Good,4.0,Good,1.3,Good,False,0,0,1,0,0,0,40,Good
2021-12-17,2021,12,Friday,78,59.0,3640,61.69491525423729,-9.4,0.0,0.14,7.1,0.4,Good,30.2,Good,0.035,Good,9.0,Good,4.4,Good,False,0,0,0,1,0,0,32,Good
2021-12-20,2021,12,Monday,5,0.0,0,0.0,-6.6,0.0,0.0,5.8,0.6,Good,41.7,Good,0.02,Good,39.0,Good,13.5,Moderate,False,0,0,0,0,0,0,54,Moderate
2021-12-21,2021,12,Tuesday,3,2.0,100,50.0,-5.8,0.0,0.0,6.5,0.6,Good,42.2,Good,0.017,Good,43.0,Good,13.8,Moderate,False,1,0,0,0,0,0,55,Moderate
2021-12-22,2021,12,Wednesday,3,3.0,325,108.33333333333331,-4.8,0.0,0.0,6.2,1.3,Good,45.8,Good,0.025,Good,53.0,Good,19.4,Moderate,False,0,1,0,0,0,0,66,Moderate
2021-12-27,2021,12,Monday,1,0.0,0,0.0,-7.1,0.1,8.47,17.9,0.3,Good,6.8,Good,0.04,Good,24.985185185185184,Good,1.7,Good,True,0,0,0,0,0,0,37,Good
2021-12-28,2021,12,Tuesday,2,1.0,75,75.0,-6.1,0.0,2.45,5.4,0.4,Good,35.5,Good,0.032,Good,24.985185185185184,Good,5.0,Good,True,1,0,0,0,0,0,33,Good
2021-12-29,2021,12,Wednesday,5,1.0,10,10.0,-9.6,0.0,1.75,6.6,0.4,Good,36.6,Good,0.04,Good,12.0,Good,8.6,Good,False,0,1,0,0,0,0,37,Good
2022-01-03,2022,1,Monday,85,11.0,605,55.0,-10.6,0.0,0.0,9.4,0.7,Good,44.0,Good,0.037,Good,24.0,Good,9.2,Good,False,0,0,0,0,0,0,42,Good
2022-01-04,2022,1,Tuesday,70,4.0,300,75.0,-3.2,0.0,0.84,8.4,0.6,Good,37.9,Good,0.029,Good,28.21487603305785,Good,5.8,Good,True,1,0,0,0,0,0,35,Good
2022-01-05,2022,1,Wednesday,40,5.0,290,58.0,0.1,1.8,4.41,7.8,0.7,Good,36.1,Good,0.036,Good,9.0,Good,2.0,Good,False,0,1,0,0,0,0,34,Good
2022-01-06,2022,1,Thursday,27,0.0,0,0.0,2.6,2.1,0.07,5.2,0.6,Good,31.4,Good,0.033,Good,6.0,Good,2.4,Good,False,0,0,1,0,0,0,31,Good
2022-01-07,2022,1,Friday,92,7.0,450,64.28571428571429,2.8,0.1,0.07,9.7,0.6,Good,28.5,Good,0.037,Good,10.0,Good,2.0,Good,False,0,0,0,1,0,0,34,Good
2022-01-10,2022,1,Monday,69,55.0,3498,63.6,-8.3,0.0,0.0,4.7,0.5,Good,37.5,Good,0.022,Good,29.0,Good,10.1,Good,False,0,0,0,0,0,0,42,Good
2022-01-11,2022,1,Tuesday,142,126.0,6468,51.333333333333336,-7.8,0.0,0.0,7.9,0.5,Good,38.8,Good,0.02,Good,36.0,Good,14.6,Moderate,False,1,0,0,0,0,0,56,Moderate
2022-01-12,2022,1,Wednesday,132,118.0,6010,50.932203389830505,-5.6,0.0,0.0,5.8,0.6,Good,39.2,Good,0.019,Good,38.0,Good,14.6,Moderate,False,0,1,0,0,0,0,56,Moderate
2022-01-13,2022,1,Thursday,1,1.0,60,60.0,-2.5,0.0,0.0,6.3,0.8,Good,40.7,Good,0.009,Good,56.0,Moderate,15.9,Moderate,False,0,0,1,0,0,0,59,Moderate
2022-01-18,2022,1,Tuesday,3,0.0,0,0.0,-2.7,0.0,0.0,4.8,0.8,Good,41.7,Good,0.01,Good,50.0,Good,22.7,Moderate,False,1,0,0,0,0,0,73,Moderate
2022-01-19,2022,1,Wednesday,53,45.0,2455,54.55555555555556,-5.6,0.0,0.0,7.9,0.8,Good,32.9,Good,0.018,Good,51.0,Good,31.4,Moderate,False,0,1,0,0,0,0,92,Moderate
2022-01-20,2022,1,Thursday,117,94.0,4979,52.96808510638298,-6.3,0.0,0.21,6.7,0.5,Good,38.8,Good,0.026,Good,31.0,Good,17.5,Moderate,False,0,0,1,0,0,0,62,Moderate
2022-01-21,2022,1,Friday,53,36.0,2140,59.44444444444444,-5.1,0.0,0.84,5.8,0.5,Good,28.6,Good,0.028,Good,15.0,Good,9.0,Good,False,0,0,0,1,0,0,38,Good
2022-01-23,2022,1,Sunday,44,41.0,2500,60.97560975609756,-8.2,0.0,0.0,5.1,0.5,Good,28.0,Good,0.029,Good,19.0,Good,14.2,Moderate,False,0,0,0,0,0,1,55,Moderate
2022-01-24,2022,1,Monday,213,168.0,8353,49.720238095238095,-7.0,0.0,0.0,6.6,0.6,Good,33.4,Good,0.026,Good,30.0,Good,16.3,Moderate,False,0,0,0,0,0,0,60,Moderate
2022-01-25,2022,1,Tuesday,87,82.0,3968,48.39024390243903,-6.5,0.0,0.63,6.3,0.6,Good,31.8,Good,0.025,Good,23.0,Good,13.3,Moderate,False,1,0,0,0,0,0,54,Moderate
2022-01-26,2022,1,Wednesday,77,59.0,3285,55.67796610169491,-8.9,0.0,0.0,5.4,0.3,Good,32.7,Good,0.033,Good,20.0,Good,7.7,Good,False,0,1,0,0,0,0,32,Good
2022-01-27,2022,1,Thursday,41,28.0,1554,55.5,-9.5,0.0,0.0,7.3,0.3,Good,34.3,Good,0.029,Good,26.0,Good,11.6,Good,False,0,0,1,0,0,0,48,Good
2022-01-28,2022,1,Friday,121,92.0,4983,54.16304347826087,-9.8,0.0,0.0,4.7,0.3,Good,35.9,Good,0.03,Good,28.0,Good,11.3,Good,False,0,0,0,1,0,0,47,Good
2022-01-30,2022,1,Sunday,67,59.0,3800,64.40677966101696,-8.3,0.0,0.0,6.1,0.4,Good,36.9,Good,0.028,Good,26.0,Good,16.7,Moderate,False,0,0,0,0,0,1,61,Moderate
2022-01-31,2022,1,Monday,125,102.0,5480,53.72549019607843,-4.8,0.0,0.0,10.4,0.5,Good,37.7,Good,0.037,Good,37.0,Good,8.5,Good,False,0,0,0,0,0,0,35,Good
2022-02-01,2022,2,Tuesday,8,7.0,345,49.285714285714285,-11.4,0.0,0.0,7.1,0.2,Good,24.1,Good,0.038,Good,9.0,Good,2.2,Good,False,1,0,0,0,0,0,35,Good
2022-02-02,2022,2,Wednesday,83,64.0,3672,57.375,-12.4,0.0,0.49,10.5,0.2,Good,21.4,Good,0.036,Good,11.0,Good,4.5,Good,False,0,1,0,0,0,0,33,Good
2022-02-03,2022,2,Thursday,60,57.0,3105,54.47368421052632,-13.9,0.0,0.0,6.0,0.3,Good,30.1,Good,0.033,Good,15.0,Good,7.4,Good,False,0,0,1,0,0,0,31,Good
